Witnesses (0<=n<75),Number of lies
(0,0,0),17
(0,0,1),17
(0,0,2),17
(0,0,3),17
(0,0,4),17
(0,0,5),17
(0,0,6),17
(0,0,7),17
(0,0,8),17
(0,0,9),17
(0,0,10),17
(0,0,11),17
(0,0,12),17
(0,0,13),17
(0,0,14),17
(0,0,15),17
(0,0,16),17
(0,0,17),17
(0,0,18),17
(0,0,19),17
(0,0,20),17
(0,0,21),17
(0,0,22),17
(0,0,23),17
(0,0,24),17
(0,0,25),17
(0,0,26),17
(0,0,27),17
(0,0,28),17
(0,0,29),17
(0,0,30),17
(0,0,31),17
(0,0,32),17
(0,0,33),17
(0,0,34),17
(0,0,35),17
(0,0,36),17
(0,0,37),17
(0,0,38),17
(0,0,39),17
(0,0,40),17
(0,0,41),17
(0,0,42),17
(0,0,43),17
(0,0,44),17
(0,0,45),17
(0,0,46),17
(0,0,47),17
(0,0,48),17
(0,0,49),17
(0,0,50),17
(0,0,51),17
(0,0,52),17
(0,0,53),17
(0,0,54),17
(0,0,55),17
(0,0,56),17
(0,0,57),17
(0,0,58),17
(0,0,59),17
(0,0,60),17
(0,0,61),17
(0,0,62),17
(0,0,63),17
(0,0,64),17
(0,0,65),17
(0,0,66),17
(0,0,67),17
(0,0,68),17
(0,0,69),17
(0,0,70),17
(0,0,71),17
(0,0,72),17
(0,0,73),17
(0,0,74),17
(0,1,0),17
(0,1,1),17
(0,1,2),17
(0,1,3),17
(0,1,4),17
(0,1,5),17
(0,1,6),17
(0,1,7),17
(0,1,8),17
(0,1,9),17
(0,1,10),17
(0,1,11),17
(0,1,12),17
(0,1,13),17
(0,1,14),17
(0,1,15),17
(0,1,16),17
(0,1,17),17
(0,1,18),17
(0,1,19),17
(0,1,20),17
(0,1,21),17
(0,1,22),17
(0,1,23),17
(0,1,24),17
