Witnesses (0<=n<24),Number of lies
(0,0,1),5
(0,0,2),5
(0,0,3),5
(0,0,4),5
(0,0,5),5
(0,0,6),5
(0,0,7),5
(0,0,8),5
(0,0,9),5
(0,0,10),5
(0,0,11),5
(0,0,12),5
(0,0,13),5
(0,0,14),5
(0,0,15),5
(0,0,16),5
(0,0,17),5
(0,0,18),5
(0,0,19),5
(0,0,20),5
(0,0,21),5
(0,0,22),5
(0,0,23),5
(0,0,24),5
(0,1,0),5
(0,1,1),5
(0,1,2),5
(0,1,3),5
(0,1,4),5
(0,1,5),5
(0,1,6),5
(0,1,7),5
(0,1,8),5
(0,1,9),5
(0,1,10),5
(0,1,11),5
(0,1,12),5
(0,1,13),5
(0,1,14),5
(0,1,15),5
(0,1,16),5
(0,1,17),5
(0,1,18),5
(0,1,19),5
(0,1,20),5
(0,1,21),5
(0,1,22),5
(0,1,23),5
(0,1,24),5
(0,2,0),5
(0,2,1),5
(0,2,2),5
(0,2,3),5
(0,2,4),5
(0,2,5),5
(0,2,6),5
(0,2,7),5
(0,2,8),5
(0,2,9),5
(0,2,10),5
(0,2,11),5
(0,2,12),5
(0,2,13),5
(0,2,14),5
(0,2,15),5
(0,2,16),5
(0,2,17),5
(0,2,18),5
(0,2,19),5
(0,2,20),5
(0,2,21),5
(0,2,22),5
(0,2,23),5
(0,2,24),5
(0,3,0),5
(0,3,1),5
(0,3,2),5
(0,3,3),5
(0,3,4),5
(0,3,5),5
(0,3,6),5
(0,3,7),5
(0,3,8),5
(0,3,9),5
(0,3,10),5
(0,3,11),5
(0,3,12),5
(0,3,13),5
(0,3,14),5
(0,3,15),5
(0,3,16),5
(0,3,17),5
(0,3,18),5
(0,3,19),5
(0,3,20),5
(0,3,21),5
(0,3,22),5
(0,3,23),5
(0,3,24),5
